record_id,subject_id,t_center,original_index,pm_anomaly_score,pm_anomaly_score_max,feature_anomaly_score,combined_anomaly_score,anomaly_threshold,is_anomaly,target_attention,target_engagement,target_excitement,target_stress,target_relaxation,target_interest,target_focus
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,4620.0,20269,1.1468634578491623,4.52827040228415,566.75964,84.74621097827963,20.37091060104527,True,0.41368,0.565401,0.771191,0.535253,0.387528,0.457196,0.553895
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,4630.0,20270,2.1568032839926063,5.400752648450294,768.6122,116.88525818780958,20.37091060104527,True,0.613052,0.424511,0.967225,0.936676,0.625256,0.805883,0.662685
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,4780.0,20285,1.0012432922394248,2.5229857219864416,1882.64,280.562753929317,20.37091060104527,True,0.329356,0.365963,0.521262,0.620712,0.390375,0.473117,0.585403
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,4860.0,20293,0.901747455504012,2.201834169329629,314.46826,46.64687107427821,20.37091060104527,True,0.564826,0.496998,0.926893,0.736733,0.429687,0.56447,0.74481
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,4890.0,20296,1.6976098612058639,5.789884738394831,1216.1245,182.64576447146928,20.37091060104527,True,0.505877,0.431384,0.995979,0.868071,0.474086,0.746982,0.852006
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,5130.0,20320,1.8850761980506159,5.071093297469409,151.51253,24.36233900266492,20.37091060104527,True,0.662106,0.66246,0.928747,0.715965,0.173897,0.473405,0.842454
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,5150.0,20322,3.1110979971500052,7.24085117095532,228.87596,38.3879434283161,20.37091060104527,True,0.7494,0.858324,0.986971,0.869516,0.680907,0.886999,0.696737
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,5370.0,20344,0.7869092252185196,2.705493673351941,175.78876,25.744923144273965,20.37091060104527,True,0.490861,0.588521,0.571073,0.606609,0.092866,0.55052,0.639827
Old_EEG__f1d06060__day1____2023.12.11T17.50.49p03.00,f1d06060,5380.0,20345,1.6503107946613402,5.170950331402034,173.79965,27.206023963638504,20.37091060104527,True,0.575951,0.732438,0.953258,0.961692,0.169061,0.590423,0.814169
gpn_data__0012905a__day1__2part__2023.11.28T12.51.55p03.00,0012905a,180.0,20383,0.9593511769443241,2.6512497077720645,190.9681,28.358211517373395,20.37091060104527,True,0.357504,0.810525,0.559182,0.771019,0.4967,0.732399,0.536646
gpn_data__0012905a__day1__2part__2023.11.28T12.51.55p03.00,0012905a,190.0,20384,1.806618650868715,4.411955107473146,198.77069,31.245776368642552,20.37091060104527,True,0.382954,0.908078,0.84507,0.998462,0.697059,0.835053,0.577877
gpn_data__0012905a__day1__2part__2023.11.28T12.51.55p03.00,0012905a,840.0,20449,0.9739024594184397,3.8691606325680516,238.09389,35.411250642878585,20.37091060104527,True,0.479871,0.604456,0.315545,0.524419,0.35407,0.593576,0.458804
gpn_data__0012905a__day1__2part__2023.11.28T12.51.55p03.00,0012905a,850.0,20450,1.3587722999863683,5.7135901754130405,2642.9802,394.60826114644965,20.37091060104527,True,0.478427,0.692467,0.805329,0.756784,0.445069,0.681527,0.531067
gpn_data__0012905a__day1__2part__2023.11.28T12.51.55p03.00,0012905a,1010.0,20466,1.5850402769589882,7.008505876166343,3545.8118,529.6228700390442,20.37091060104527,True,0.452485,0.857006,0.780495,0.615767,0.253584,0.599246,0.778145
gpn_data__0012905a__day1__2part__2023.11.28T12.51.55p03.00,0012905a,1380.0,20467,2.7508204619880368,6.945007522099308,269.07056,43.64498490402732,20.37091060104527,True,0.635767,0.659677,0.999339,0.928343,0.318259,0.817959,0.991193
gpn_data__0012905a__day1__2part__2023.11.28T12.51.55p03.00,0012905a,1950.0,20524,0.9454149653152432,2.0261898236242653,7520.3887,1120.6741154747008,20.37091060104527,True,0.281252,0.73875,0.900765,0.621044,0.365454,0.511461,0.741176
gpn_data__0012905a__day1__3part__2023.11.28T13.15.06p03.00,0012905a,560.0,20580,1.2801593053791454,4.910154239334303,7520.3887,1121.3555235467238,20.37091060104527,True,0.282004,0.732505,0.883899,0.665672,0.375507,0.54123,0.756396
gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,0012905a,2990.0,20879,1.4884232564935016,3.7791397885409075,3988.334,595.3777337984571,20.37091060104527,True,0.433548,0.580025,0.373412,0.710772,0.419736,0.603958,0.41277
gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,0012905a,3000.0,20880,2.8283246244147318,7.133210401955436,890.4429,136.4093241518732,20.37091060104527,True,0.423187,0.824455,0.692996,0.981916,0.690847,0.867246,0.432153
gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,0012905a,3010.0,20881,3.848489915273562,12.592250155392069,5953.0977,893.001666251942,20.37091060104527,True,0.254558,0.877306,1.0,0.997893,0.697059,0.99601,0.551455
gpn_data__0012905a__day1____2023.11.28T11.47.42p03.00,0012905a,3590.0,20938,2.038250298433353,4.992175742017145,899.76807,136.19081347674162,20.37091060104527,True,0.305004,0.802773,0.464951,0.573519,0.208969,0.634218,0.590475
gpn_data__0110f12e__day1____2023.12.04T18.03.21p03.00,0110f12e,1580.0,21308,0.7499171029472467,2.568076907468235,205.35449,30.222382308423832,20.37091060104527,True,0.600189,0.540297,0.564272,0.420728,0.235804,0.504583,0.476499
gpn_data__0110f12e__day1____2023.12.04T18.03.21p03.00,0110f12e,2160.0,21366,2.576077897839034,9.733094188205625,121.63047,21.315457906185767,20.37091060104527,True,0.737733,0.736555,0.442966,0.776936,0.577572,0.759265,0.343571
gpn_data__0110f12e__day1____2023.12.04T18.03.21p03.00,0110f12e,2610.0,21411,4.252927876881081,12.871320264778051,153.74287,29.514758700341808,20.37091060104527,True,0.217151,0.761161,0.88676,0.991433,0.697059,0.904065,0.616334
gpn_data__0110f12e__day1____2023.12.04T18.03.21p03.00,0110f12e,2900.0,21440,5.567203027926526,11.935623704495493,152.2563,31.968553184877404,20.37091060104527,True,0.219776,0.773183,0.977947,0.979596,0.697059,0.904059,0.584487
gpn_data__0110f12e__day1____2023.12.04T18.03.21p03.00,0110f12e,3200.0,21470,2.7043887703025655,10.524359161791265,201.89078,33.53828787821044,20.37091060104527,True,0.283442,0.524981,0.599932,0.778256,0.601368,0.6801,0.356961
gpn_data__0110f12e__day1____2023.12.04T18.03.21p03.00,0110f12e,3420.0,21492,2.802348478268923,8.0143438066103,620.06006,96.05979316773332,20.37091060104527,True,0.284152,0.527339,0.979927,0.78858,0.617089,0.743803,0.584568
gpn_data__0110f12e__day1____2023.12.04T18.03.21p03.00,0110f12e,3670.0,21517,1.9165581741556583,8.01609022243625,310.37872,48.10313789120359,20.37091060104527,True,0.491861,0.552919,0.682877,0.706556,0.535143,0.673313,0.497554
gpn_data__0110f12e__day1____2023.12.04T18.03.21p03.00,0110f12e,4070.0,21557,5.472980290579209,12.030850718318444,87.97503,22.19655725196138,20.37091060104527,True,0.171729,0.735,0.990575,0.988191,0.697059,0.903289,0.471448
gpn_data__0110f12e__day2____2023.12.12T17.41.19p03.00,0110f12e,270.0,21670,0.869021216113986,2.329243589824954,311.4022,46.123298341555326,20.37091060104527,True,0.432367,0.82429,0.18649,0.408652,0.25827,0.534179,0.339878
gpn_data__0182e16c__day2____2023.12.14T13.40.35p03.00,0182e16c,240.0,22153,1.4516153872309012,4.467586428224568,711.25836,106.90202007210213,20.37091060104527,True,0.354329,0.815758,0.304316,0.436317,0.218396,0.622181,0.374435
gpn_data__01c2a0d8__day1____2024.01.12T19.11.49p03.00,01c2a0d8,3490.0,22688,3.7810126560767827,11.518133559088952,230.2879,39.96205302854457,20.37091060104527,True,0.532873,0.667201,0.962134,0.813903,0.596983,0.7812,0.574211
gpn_data__01c2a0d8__day1____2024.01.12T19.11.49p03.00,01c2a0d8,3670.0,22706,3.4818589951508097,13.222535530731435,1901.7014,288.4531340438678,20.37091060104527,True,0.651325,0.610015,0.987249,0.922111,0.679768,0.685485,0.713871
gpn_data__01c2a0d8__day1____2024.01.12T19.11.49p03.00,01c2a0d8,3680.0,22707,4.117822137841593,13.83351657057267,5470.265,821.590631379578,20.37091060104527,True,0.553002,0.619497,0.9987,0.998963,0.697059,0.996212,0.796788
gpn_data__1081b177__day1____2023.12.08T11.39.57p03.00,1081b177,2010.0,23017,0.9259701927679649,2.8941802794027147,228.53679,33.88933244002673,20.37091060104527,True,0.489328,0.680253,0.593566,0.630941,0.163751,0.626185,0.641192
gpn_data__1081b177__day1____2023.12.08T11.39.57p03.00,1081b177,2480.0,23064,0.7838904502615333,4.552554354933001,185.85454,27.247038852080642,20.37091060104527,True,0.110911,0.589984,0.347912,0.498256,0.206174,0.566229,0.467434
gpn_data__1081b177__day1____2023.12.08T11.39.57p03.00,1081b177,2820.0,23098,1.026707497877567,2.82859375584974,160.29143,23.92340596577765,20.37091060104527,True,0.665624,0.541134,0.816675,0.707951,0.270916,0.593767,0.606714
gpn_data__1081b177__day1____2023.12.08T11.39.57p03.00,1081b177,3170.0,23133,2.346354630842197,5.583568435968617,126.53465,21.578729416204304,20.37091060104527,True,0.73053,0.61962,0.923359,0.837927,0.357038,0.7573,0.611714
gpn_data__1081b177__day1____2023.12.08T11.39.57p03.00,1081b177,3410.0,23157,0.5916042437922572,2.6980760669656445,204.1471,30.364700151669222,20.37091060104527,True,0.332544,0.732714,0.318108,0.510213,0.317155,0.496155,0.389134
gpn_data__1081b177__day1____2023.12.08T11.39.57p03.00,1081b177,3600.0,23176,0.6427505552744519,2.3023388288271374,141.84131,20.974808293391494,20.37091060104527,True,0.77856,0.58544,0.388723,0.491394,0.308991,0.525304,0.544757
gpn_data__1081b177__day1____2023.12.08T11.39.57p03.00,1081b177,4490.0,23265,0.9332311443202589,2.1681616161687494,306.5908,45.536936831182565,20.37091060104527,True,0.66342,0.553661,0.728498,0.554262,0.464442,0.558853,0.558904
gpn_data__1081b177__day1____2023.12.08T11.39.57p03.00,1081b177,4610.0,23277,1.6391772784470002,4.627008625782535,212.10837,32.892720617783745,20.37091060104527,True,0.382055,0.665766,0.813054,0.67845,0.550439,0.744253,0.564631
gpn_data__1081b177__day1____2023.12.08T11.39.57p03.00,1081b177,4780.0,23294,0.7043636818520133,2.1951329334871,6225.784,927.5732841806077,20.37091060104527,True,0.318823,0.497997,0.14648,0.314561,0.08212,0.38486,0.339906
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,70.0,23339,1.2397703244478808,5.390880678040316,349.60968,52.57227289039886,20.37091060104527,True,0.450514,0.705244,0.608775,0.570991,0.421728,0.586125,0.477079
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,440.0,23376,3.1259878039853666,9.181760739654992,141.90598,25.45663099185974,20.37091060104527,True,0.467365,0.63634,0.946576,0.990449,0.573528,0.671963,0.642131
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,870.0,23419,0.7919615164367305,2.5852267377224427,970.2853,144.16344126848855,20.37091060104527,True,0.489214,0.659269,0.351913,0.555132,0.323246,0.520166,0.559142
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,1140.0,23446,2.997372024458919,11.41167130207431,417.91144,66.3294499562906,20.37091060104527,True,0.519765,0.737129,0.787672,0.907675,0.582774,0.718132,0.489779
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,1550.0,23487,1.7900564191074761,10.131900133946907,723.9838,109.48749856767053,20.37091060104527,True,0.469998,0.579276,0.455811,0.706054,0.418791,0.684943,0.46293
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,1830.0,23515,1.6210318442179452,6.746466695499855,579.96936,87.6801511599017,20.37091060104527,True,0.588298,0.779636,0.366899,0.580161,0.319707,0.636613,0.576082
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,2000.0,23532,2.8459716829703514,12.514174235072435,774.88745,119.22337621335225,20.37091060104527,True,0.620333,0.639153,0.533267,0.724185,0.495285,0.751785,0.597625
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,2280.0,23560,0.6513290471084743,1.785193224800027,212.30853,31.459468730544412,20.37091060104527,True,0.536908,0.441739,0.035325,0.314909,0.20001,0.465032,0.370807
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,2540.0,23586,2.5441919276420593,10.944857305400097,801.54376,122.58180363950362,20.37091060104527,True,0.525151,0.467671,0.593604,0.788145,0.502685,0.718775,0.524842
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,2640.0,23596,1.0454571174946903,2.8665783071394126,682.26324,101.75392932221823,20.37091060104527,True,0.60171,0.519272,0.646141,0.686305,0.31286,0.533775,0.55413
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,2710.0,23603,2.6268814182167657,7.840713928026239,222.04877,36.384770537128944,20.37091060104527,True,0.420283,0.626868,0.682993,0.906025,0.500374,0.638649,0.575641
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,2750.0,23607,1.1459663016597528,2.6545849388068365,135.86539,20.525821640623892,20.37091060104527,True,0.583392,0.445522,0.779237,0.546286,0.170312,0.542846,0.648634
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,2860.0,23618,1.8441356811062197,7.77246680412653,246.4034,38.42111482070411,20.37091060104527,True,0.617171,0.615892,0.437477,0.709136,0.31754,0.662842,0.556004
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,3170.0,23649,0.9578445145102057,2.852201420326635,1904.9756,283.80320744082843,20.37091060104527,True,0.632231,0.636755,0.473377,0.499489,0.158469,0.504172,0.577117
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,3180.0,23650,5.330923462035467,18.863541737881643,670.2302,108.684113943714,20.37091060104527,True,0.319844,0.840708,0.906842,0.954038,0.670913,0.933237,0.555542
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,3420.0,23674,1.1016502053184074,3.932309625293383,824.58777,123.07973454220954,20.37091060104527,True,0.606095,0.660305,0.084429,0.560869,0.458439,0.512334,0.298979
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,3510.0,23683,0.8499172167896945,2.479909697176857,598.324,88.84595337215784,20.37091060104527,True,0.728475,0.529267,0.001532,0.404777,0.315274,0.507866,0.25964
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,3520.0,23684,2.839628666281961,11.896326784768013,1172.5574,178.4774244653775,20.37091060104527,True,0.645905,0.671019,0.340888,0.843587,0.579525,0.785024,0.305758
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,3960.0,23728,1.2590909118074232,3.2674663515449742,156.71295,23.86312790084622,20.37091060104527,True,0.643608,0.550259,0.181879,0.54361,0.385612,0.598119,0.292829
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,4000.0,23732,2.0958265550417727,10.613284098169547,1327.0471,199.9877951862927,20.37091060104527,True,0.524459,0.750404,0.135083,0.617727,0.697059,0.633295,0.167392
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,4010.0,23733,4.0359695179292485,15.362115707806653,238.98701,41.77752338709678,20.37091060104527,True,0.437194,0.734927,0.901106,0.990088,0.697059,0.986018,0.432976
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,4030.0,23735,1.4182611465174955,5.866883928737713,585.0244,88.02076943907481,20.37091060104527,True,0.540032,0.74386,0.24436,0.667822,0.665796,0.699199,0.407746
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,4250.0,23757,2.1718178139867197,7.936663513508893,605.109,92.54803928412994,20.37091060104527,True,0.272083,0.672741,0.441267,0.735877,0.551778,0.701721,0.277207
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,4340.0,23766,2.22495054005678,12.72134645191046,779.22363,118.6054611834517,20.37091060104527,True,0.335773,0.639961,0.211953,0.64745,0.662826,0.787329,0.171671
gpn_data__20201194__day1____2023.12.03T22.02.18p03.00,20201194,4440.0,23776,1.1345288536482028,5.887302780699436,2894.5579,431.64580807146325,20.37091060104527,True,0.421675,0.724638,0.041474,0.559403,0.697059,0.699993,0.200213
gpn_data__2162c09e__day1____2023.12.18T12.15.08p03.00,2162c09e,1860.0,23961,0.714285991830218,2.0170445998525186,296.08823,43.817467661199856,20.37091060104527,True,0.785724,0.59877,0.313366,0.388254,0.210971,0.461278,0.519969
gpn_data__2162c09e__day1____2023.12.18T12.15.08p03.00,2162c09e,4140.0,24189,1.5285356251322864,3.6407400778854244,447.62762,67.7682476136493,20.37091060104527,True,0.374527,0.624026,0.675078,0.518813,0.561906,0.731299,0.350699
gpn_data__2162c09e__day1____2023.12.18T12.15.08p03.00,2162c09e,4860.0,24261,2.242362316348604,7.803462619506194,317.5593,49.83651095665478,20.37091060104527,True,0.490243,0.668181,0.993353,0.926844,0.697059,0.871993,0.557457
gpn_data__2162c09e__day1____2023.12.18T12.15.08p03.00,2162c09e,4930.0,24267,3.1230381880025377,8.857807820107702,569.12604,89.12161099978294,20.37091060104527,True,0.416623,0.524993,0.995713,0.999222,0.697059,0.996576,0.769893
gpn_data__2162c09e__day1____2023.12.18T12.15.08p03.00,2162c09e,4940.0,24268,2.893916642954357,8.849169467238642,664.0885,102.80798047213355,20.37091060104527,True,0.402385,0.387947,1.0,0.998629,0.697059,0.972568,0.805196
gpn_data__2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,2182c1cd,20.0,24367,1.112743865929872,5.68881577752061,166.93097,25.088070893444403,20.37091060104527,True,0.524859,0.670008,0.931172,0.834144,0.674201,0.546404,0.607166
gpn_data__2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,2182c1cd,180.0,24383,0.5780320249275505,1.6667883472394287,175.66309,26.147197322544315,20.37091060104527,True,0.489339,0.578324,0.590908,0.436533,0.22156,0.45915,0.453241
gpn_data__2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,2182c1cd,190.0,24384,2.8506336204883165,6.233557415408986,171.84767,29.358495513137726,20.37091060104527,True,0.254319,0.766373,0.992834,0.878599,0.641771,0.917374,0.521398
gpn_data__2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,2182c1cd,240.0,24389,1.1107228282655859,3.458028004807956,286.87228,42.95948137499503,20.37091060104527,True,0.574031,0.611872,0.775458,0.652095,0.478087,0.610606,0.574479
gpn_data__2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,2182c1cd,270.0,24392,0.8865904348079449,2.5417770190021916,203.41104,30.06453799045055,20.37091060104527,True,0.74668,0.715042,0.385344,0.464581,0.254949,0.47753,0.654759
gpn_data__2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,2182c1cd,350.0,24400,0.61313327218171,1.5214429749087393,176.34174,26.1768878454781,20.37091060104527,True,0.680749,0.574871,0.459706,0.475421,0.174592,0.465692,0.476943
gpn_data__2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,2182c1cd,360.0,24401,2.187164333845403,7.195405354322724,158.9052,26.07904417038308,20.37091060104527,True,0.693474,0.661318,0.975137,0.957093,0.696527,0.692589,0.49267
gpn_data__2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,2182c1cd,410.0,24406,0.5965578492639979,1.5043850700071106,162.16116,24.097219857475295,20.37091060104527,True,0.48225,0.467947,0.117111,0.327474,0.171381,0.431383,0.411524
gpn_data__2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,2182c1cd,420.0,24407,0.7465918878546729,2.5211083825966387,155.47836,22.795835863934983,20.37091060104527,True,0.438765,0.582885,0.49143,0.57283,0.475151,0.487399,0.358079
gpn_data__2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,2182c1cd,770.0,24442,0.6389207881635066,1.4898754255462432,173.86433,25.755173852221148,20.37091060104527,True,0.288606,0.492394,0.577892,0.491479,0.535661,0.578643,0.49459
gpn_data__2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,2182c1cd,800.0,24445,0.7366801615490546,2.4804368953484297,152.14171,22.318730219633302,20.37091060104527,True,0.351072,0.488484,0.507985,0.351327,0.270311,0.574894,0.599328
gpn_data__2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,2182c1cd,810.0,24446,1.5395981645240078,4.404742529644714,274.68292,42.01585281339411,20.37091060104527,True,0.224952,0.641763,0.94306,0.729354,0.592342,0.768899,0.606693
gpn_data__2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,2182c1cd,820.0,24447,0.8309454752775267,3.8293174351986385,421.94467,62.52055304278691,20.37091060104527,True,0.273769,0.651598,0.823457,0.682395,0.468369,0.688968,0.689023
gpn_data__2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,2182c1cd,880.0,24453,0.9450660197263515,3.9016392245770493,190.41208,28.246263968885742,20.37091060104527,True,0.437767,0.605239,0.913442,0.688297,0.418562,0.64885,0.749921
gpn_data__2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,2182c1cd,970.0,24462,1.0444412525909963,3.63895127109517,148.07047,22.138147201913817,20.37091060104527,True,0.424684,0.546254,0.821731,0.61118,0.373043,0.53744,0.743769
